uid,random_state,k,final_k,allow_explanations,num_prompts,temperature,selection_style,prompt_style,embedding_level,title_threshold,min_sim_quantile,model,usage,unmatched_count,like_example_size,like_feedback_size,like_eval_size,dislike_example_size,dislike_feedback_size,dislike_eval_size,recall_final,precision_final,ndcg_final,ils_final,ap_final,dq_final,novelty,popular
13014,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1624,0,10,149,79,10,23,16,0.3417721518987341,0.7,0.6615015809541139,0.7880852693467921,0.6790836066668109,0.75,0.3368888888888888,1.0
12986,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1402,0,10,150,80,10,16,13,0.5,0.95,0.945051411928014,0.8042104470114003,0.9242796838094824,0.9,0.3411111111111111,1.0
13014,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1589,0,10,149,79,10,23,16,0.2911392405063291,0.8,0.7278802953301267,0.7910912913319195,0.6936452642644594,0.95,0.2632222222222222,1.0
12986,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1402,0,10,150,80,10,16,13,0.5125,0.95,0.945051411928014,0.8014834984189888,0.9242796838094824,0.9,0.3405555555555555,1.0
70782,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1400,0,10,150,80,10,36,23,0.1875,0.75,0.7513580427976417,0.7894870201050278,0.7405854819844757,1.0,0.2677777777777778,1.0
38047,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1471,0,10,151,80,10,20,14,0.325,0.9,0.931812335916418,0.797553707155473,0.9781151100791192,0.9,0.1755555555555555,1.0
70782,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1508,0,10,150,80,10,36,23,0.1875,0.7,0.7542331479107856,0.7896277539294443,0.7979581297615355,1.0,0.2434444444444444,1.0
38047,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1367,0,10,151,80,10,20,14,0.35,0.9,0.9255037292283974,0.7950446443603023,0.9536520731160824,0.95,0.1379999999999999,1.0
70782,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1423,0,10,150,80,10,36,23,0.2375,0.65,0.709643621636845,0.7892616962561447,0.7422931106561137,1.0,0.2463333333333333,1.0
28452,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1650,0,10,150,80,10,55,32,0.225,0.5,0.5852417293843813,0.7923586902249027,0.6558443175761286,1.0,0.2095555555555556,1.0
28452,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1651,0,10,150,80,10,55,32,0.2625,0.55,0.6119473074849033,0.7924088872905061,0.6707001458723595,1.0,0.2672222222222222,1.0
3304,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1658,1,10,150,80,10,90,50,0.2375,0.6,0.6618249001998959,0.7185535257526504,0.712762800280215,0.6,0.4915555555555556,1.0
3304,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1673,0,10,150,80,10,90,50,0.225,0.45,0.5373169040518074,0.7858869411247311,0.6014606456924567,0.55,0.4733333333333334,1.0
28452,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1653,0,10,150,80,10,55,32,0.25,0.55,0.5600201656526026,0.7942506274177066,0.6415930030152166,1.0,0.2528888888888889,1.0
42773,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1711,0,10,150,80,10,12,10,0.25,0.75,0.7616867694838437,0.8011521053865885,0.7573401856141794,0.95,0.1537777777777777,1.0
42773,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1701,0,10,150,80,10,12,10,0.2625,0.65,0.580374039211021,0.7846868322551808,0.5189989048619079,0.55,0.2778888888888888,1.0
3304,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1673,0,10,150,80,10,90,50,0.225,0.45,0.5373169040518074,0.7858869411247311,0.6014606456924567,0.55,0.4733333333333334,1.0
42773,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1701,0,10,150,80,10,12,10,0.2625,0.65,0.580374039211021,0.7846868322551808,0.5189989048619079,0.55,0.2778888888888888,1.0
38047,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1695,0,10,151,80,10,20,14,0.1875,0.75,0.8137427267248295,0.7894273389334037,0.8893350116086186,0.95,0.3335555555555555,1.0
35488,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1687,0,10,151,80,10,22,16,0.275,0.8,0.8222203615417971,0.7987543820795922,0.843779456053063,1.0,0.1964444444444444,1.0
69875,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1651,2,10,151,80,10,21,15,0.1875,0.6,0.6710932374615641,0.7842143119240182,0.7184491564077476,0.0,0.6907777777777778,1.0
6625,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1412,0,10,152,80,10,11,10,0.375,0.75,0.7972129149691566,0.7903791127658274,0.8257709215449154,1.0,0.3989999999999999,1.0
6625,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1468,0,10,152,80,10,11,10,0.3625,0.85,0.8713883735730306,0.7866627601821682,0.8786729397623361,0.95,0.2846666666666666,1.0
13472,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1702,0,10,151,80,10,62,35,0.2625,0.45,0.4044326689464778,0.7961361925319806,0.3664200408724402,0.85,0.205,1.0
69875,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1674,1,10,151,80,10,21,15,0.3375,0.7,0.7661135198528509,0.7937403466074923,0.8258778489312544,1.0,0.476,1.0
69469,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1485,0,10,151,80,10,14,12,0.2625,0.8,0.8353651565894229,0.7972461096766748,0.8643034459520529,1.0,0.0991111111111111,1.0
69875,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1673,1,10,151,80,10,21,15,0.3125,0.7,0.7576517922307431,0.7944717803396969,0.7979439824021866,1.0,0.4642222222222222,1.0
35488,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1676,0,10,151,80,10,22,16,0.2625,0.85,0.8415695678418055,0.7974847443333907,0.8452869507513471,0.95,0.1633333333333333,1.0
69469,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1485,0,10,151,80,10,14,12,0.2625,0.8,0.8353651565894229,0.7972461096766748,0.8643034459520529,1.0,0.0991111111111111,1.0
6625,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1386,0,10,152,80,10,11,10,0.4125,0.8,0.8535132408759001,0.7921702878876108,0.9197982289468358,1.0,0.189,1.0
13472,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1686,0,10,151,80,10,62,35,0.275,0.6,0.5279372378255058,0.7953694047932159,0.493203781942172,1.0,0.2468888888888889,1.0
35488,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1687,0,10,151,80,10,22,16,0.2625,0.8,0.8434937442027803,0.7985514518188928,0.8852683582327545,0.95,0.2244444444444444,1.0
13472,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1686,0,10,151,80,10,62,35,0.275,0.6,0.5279372378255058,0.7953694047932159,0.493203781942172,1.0,0.2468888888888889,1.0
69469,22222,10,20,False,5,0.0,stratified,zero,4,0.75,0.99,gpt,1463,0,10,151,80,10,14,12,0.25,0.9,0.9153413447694004,0.7978399240316849,0.923429150613748,1.0,0.0948888888888888,1.0
59327,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1477,0,10,138,73,10,24,17,0.3150684931506849,0.631578947368421,0.6782599212087733,0.7989087234589339,0.708506851946236,0.8947368421052632,0.1868888888888889,1.0
3541,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1553,0,10,138,74,10,20,14,0.3108108108108108,0.7,0.7669234888489934,0.7916235514242939,0.8354176402802563,1.0,0.1886274509803922,1.0
59327,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1593,0,10,138,73,10,24,17,0.2465753424657534,0.7,0.7132453311520607,0.7971889937778079,0.6918241994074037,0.95,0.2228888888888889,1.0
57977,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1608,0,10,138,73,10,22,16,0.2328767123287671,0.7,0.6879794029469378,0.7887795988943543,0.6420477054764979,1.0,0.3312994350282485,1.0
59557,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1665,0,10,138,73,10,19,14,0.4383561643835616,0.85,0.8871190910630145,0.8038523698403687,0.9247589575027656,1.0,0.2748275862068965,1.0
13656,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1554,1,10,138,73,10,12,11,0.2602739726027397,0.5,0.6216729447926855,0.7868518410891487,0.7478134595452707,1.0,0.3895757575757576,1.0
3541,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1485,0,10,138,74,10,20,14,0.2702702702702703,0.6842105263157895,0.7383130128244662,0.7918958577831426,0.7744544008577737,0.6842105263157895,0.1394117647058823,1.0
57977,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1562,0,10,138,73,10,22,16,0.2465753424657534,0.7,0.6855677072374877,0.7922208906103029,0.7575389655923711,1.0,0.2308474576271186,1.0
57977,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1441,0,10,138,73,10,22,16,0.273972602739726,0.7,0.7288663660521484,0.7936527509257347,0.7340650141482183,0.9,0.1333333333333333,1.0
13656,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1678,0,10,138,73,10,12,11,0.2465753424657534,0.45,0.489847280819657,0.789700006941225,0.4920737417467293,1.0,0.3094545454545454,1.0
59327,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1680,1,10,138,73,10,24,17,0.273972602739726,0.65,0.7009401338996467,0.8012693296180149,0.7312673951005993,0.95,0.2513333333333333,1.0
59557,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1562,0,10,138,73,10,19,14,0.3698630136986301,0.5263157894736842,0.5025709588836875,0.7935799198622816,0.4127776221388736,1.0,0.2525287356321839,1.0
59557,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1671,1,10,138,73,10,19,14,0.410958904109589,0.8421052631578947,0.8814442932974867,0.796220004459636,0.9194259850464022,0.8947368421052632,0.3696551724137931,1.0
13656,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1576,0,10,138,73,10,12,11,0.2054794520547945,0.5882352941176471,0.6664209527370332,0.7918802675171068,0.7497732611486937,0.8235294117647058,0.2682424242424243,1.0
3541,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1648,0,10,138,74,10,20,14,0.4054054054054054,0.8,0.8192771148663744,0.7921091868020261,0.8117621473813423,0.9,0.1402941176470588,1.0
11188,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1565,1,10,139,74,10,26,17,0.3378378378378378,0.631578947368421,0.5990952458754096,0.7245470855981305,0.5977181824114365,0.7368421052631579,0.3421111111111111,1.0
5978,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1459,0,10,140,74,10,55,32,0.2432432432432432,0.5789473684210527,0.5903551585334583,0.7950109579162532,0.5806329553885363,1.0,0.1651111111111111,1.0
60450,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1648,0,10,139,74,10,90,50,0.1486486486486486,0.4,0.4751381677149954,0.7994266346304288,0.5578669528785628,1.0,0.2630409356725147,1.0
17307,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1350,0,10,140,74,10,14,11,0.3918918918918919,0.6,0.6029428785986365,0.7971166067560886,0.5847171939257853,0.9,0.2203333333333333,1.0
17307,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1457,0,10,140,74,10,14,11,0.2837837837837837,0.6842105263157895,0.6567562582300692,0.7918990838269387,0.5821452265439554,1.0,0.1992222222222222,1.0
17307,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1360,0,10,140,74,10,14,11,0.2837837837837837,0.55,0.6277227398915893,0.7940460740621778,0.6882256810526934,1.0,0.1727777777777777,1.0
60450,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1672,0,10,139,74,10,90,50,0.1621621621621621,0.5,0.5335119114950593,0.7986404637321632,0.5290030134554129,0.9,0.2148538011695906,1.0
5978,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1415,0,10,140,74,10,55,32,0.3108108108108108,0.7368421052631579,0.7684838964434679,0.7963708701665783,0.7858280149322189,0.8947368421052632,0.1331111111111111,1.0
60450,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1672,0,10,139,74,10,90,50,0.1756756756756756,0.5,0.4747103672377097,0.7978623991092141,0.527605314982766,0.9444444444444444,0.2844444444444445,1.0
11188,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1564,0,10,139,74,10,26,17,0.4054054054054054,0.8,0.8273672651062087,0.794583601269615,0.8420838344232309,1.0,0.362111111111111,1.0
5978,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1603,1,10,140,74,10,55,32,0.2432432432432432,0.6,0.6219672561221987,0.7946536889685065,0.6382997633171781,1.0,0.1943333333333333,1.0
29421,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1652,0,10,140,74,10,82,46,0.0945945945945946,0.2352941176470588,0.2166491793568145,0.7879349597495412,0.217148960228545,1.0,0.6260606060606062,1.0
11188,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1458,1,10,139,74,10,26,17,0.3918918918918919,0.9,0.9303549584852354,0.7922798144219857,0.9727735510533496,1.0,0.2716666666666666,1.0
29421,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1639,0,10,140,74,10,82,46,0.1486486486486486,0.2941176470588235,0.3649976010628878,0.7806092808337058,0.4117862913710665,0.1764705882352941,0.9830303030303024,1.0
29421,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1663,0,10,140,74,10,82,46,0.1756756756756756,0.4615384615384615,0.4652174162735745,0.7833713352584315,0.4067622548391779,0.4615384615384615,0.7221212121212124,1.0
6323,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1447,0,10,140,75,10,35,22,0.32,0.55,0.5253941363444742,0.7960738768871934,0.5241930908358927,1.0,0.2302824858757061,1.0
14918,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1365,0,10,140,75,10,52,30,0.3733333333333333,0.8421052631578947,0.8872241415380134,0.7985318411062376,0.943127451278828,1.0,0.1494444444444444,1.0
14918,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1378,0,10,140,75,10,52,30,0.36,0.8421052631578947,0.8631516335722971,0.7959613468161926,0.8792157781566288,0.9473684210526316,0.1384444444444444,1.0
6323,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1536,0,10,140,75,10,35,22,0.32,0.5789473684210527,0.6632626860282395,0.7934988084251976,0.726487174269071,0.7894736842105263,0.2618079096045198,1.0
6323,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1451,0,10,140,75,10,35,22,0.2933333333333333,0.6,0.4919323137074002,0.7989979287803635,0.3900841442269461,0.7,0.2404519774011299,1.0
58604,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1582,1,10,140,75,10,26,18,0.28,0.8,0.798319234327078,0.7196900599699692,0.7606721262913214,0.85,0.3216091954022988,1.0
14918,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1608,0,10,140,75,10,52,30,0.32,0.85,0.8850381768556685,0.7976257227495377,0.923505904999713,1.0,0.2431111111111111,1.0
58604,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1665,0,10,140,75,10,26,18,0.3066666666666666,0.7894736842105263,0.7382654106928307,0.7922113564832587,0.7492804411473957,0.6842105263157895,0.342758620689655,1.0
41335,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1653,0,10,140,75,10,47,28,0.3066666666666666,0.6111111111111112,0.6949128084596544,0.7943490298887415,0.7668428974801524,1.0,0.2850574712643678,1.0
45050,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1592,0,10,140,75,10,23,16,0.1866666666666666,0.55,0.4676326050877284,0.7882278510509352,0.4050855368831375,1.0,0.2571264367816092,1.0
45050,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1613,0,10,140,75,10,23,16,0.24,0.65,0.6055116751008605,0.7925902943599512,0.5995774673812599,0.85,0.200919540229885,1.0
41335,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1683,0,10,140,75,10,47,28,0.2,0.45,0.3675569784485255,0.799724150843632,0.3090607335131329,0.8,0.3409195402298851,1.0
45050,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1688,0,10,140,75,10,23,16,0.12,0.4736842105263157,0.5625619116838597,0.7996515515931472,0.6046522948653468,0.7894736842105263,0.331264367816092,1.0
41335,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1681,0,10,140,75,10,47,28,0.2933333333333333,0.4736842105263157,0.4559999485318871,0.7922466869198935,0.4609669597326432,1.0,0.2196551724137931,1.0
58604,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1609,0,10,140,75,10,26,18,0.28,0.7777777777777778,0.7975525254180854,0.7904687502901047,0.7786871171675094,0.5555555555555556,0.3198850574712644,1.0
24573,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1450,0,10,141,75,10,17,13,0.2,0.6842105263157895,0.7781368615639354,0.7940322499405615,0.9018849381567322,0.9473684210526316,0.1825555555555555,1.0
24573,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1473,0,10,141,75,10,17,13,0.2133333333333333,0.5,0.3844171450410217,0.7846302165074762,0.2646138855697679,0.5555555555555556,0.4483333333333332,1.0
29947,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1371,0,10,142,75,10,11,10,0.24,0.631578947368421,0.6683036280541909,0.7873598072942658,0.701601163035903,0.631578947368421,0.2133333333333333,1.0
55899,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1656,0,10,142,75,10,88,49,0.1866666666666666,0.2105263157894736,0.1906630681079798,0.7932136992934459,0.1999222782178623,0.631578947368421,0.3332203389830509,1.0
61875,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1609,0,10,141,75,10,98,54,0.1866666666666666,0.2777777777777778,0.3235181977424775,0.7896968054974263,0.3227807278052376,0.7777777777777778,0.1689655172413793,1.0
61875,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1659,0,10,141,75,10,98,54,0.2266666666666666,0.2777777777777778,0.398308228627018,0.7831450154911046,0.4956849840428272,0.6111111111111112,0.2070114942528735,1.0
24573,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1629,1,10,141,75,10,17,13,0.2933333333333333,0.8,0.8396509585016352,0.7999089481272359,0.8724608185502148,1.0,0.2446666666666667,1.0
69820,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1653,0,10,142,76,10,18,14,0.4342105263157895,0.85,0.8580836649943127,0.7953752213291113,0.8334541307935271,1.0,0.2529943502824858,1.0
29947,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1451,0,10,142,75,10,11,10,0.28,0.631578947368421,0.5330808352794637,0.7951912886889302,0.4558175606733534,1.0,0.1803448275862068,1.0
61875,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1668,0,10,141,75,10,98,54,0.1866666666666666,0.3,0.2755085199550163,0.789877390842139,0.2741721653389609,1.0,0.2798850574712644,1.0
55899,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1682,0,10,142,75,10,88,49,0.16,0.3157894736842105,0.2922766555953523,0.7902720551889593,0.305632930971044,0.6842105263157895,0.4023728813559323,1.0
69820,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1547,1,10,142,76,10,18,14,0.3421052631578947,0.8333333333333334,0.8393729563138491,0.7995925492378209,0.8139566542752817,1.0,0.2420338983050847,1.0
29947,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1469,0,10,142,75,10,11,10,0.28,0.631578947368421,0.6069394287294685,0.7889006394840823,0.6329974714058956,0.7894736842105263,0.2228735632183908,1.0
69820,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1517,0,10,142,76,10,18,14,0.3815789473684211,0.8,0.8230564511750652,0.7950998739786862,0.8486335113115299,1.0,0.323728813559322,1.0
55899,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1703,0,10,142,75,10,88,49,0.1866666666666666,0.3157894736842105,0.2941741295399235,0.7826265211106218,0.3239723400999268,0.631578947368421,0.428587570621469,1.0
36082,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1431,1,10,143,76,10,38,24,0.3289473684210526,0.7368421052631579,0.7404012605249144,0.7849416875332346,0.7346075248959394,0.7894736842105263,0.2028735632183907,1.0
18295,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1607,1,10,143,76,10,48,29,0.2105263157894736,0.45,0.4767786026249178,0.7768699600377008,0.450799486031684,0.75,0.5014444444444444,1.0
36082,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1465,0,10,143,76,10,38,24,0.3552631578947368,0.8333333333333334,0.853093231909527,0.7916224067921775,0.8469352497538774,1.0,0.1677011494252873,1.0
18295,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1596,0,10,143,76,10,48,29,0.2763157894736842,0.6111111111111112,0.7006791535598729,0.7917309540233417,0.7914835890326085,1.0,0.2022222222222222,1.0
15783,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1682,0,10,143,76,10,48,28,0.2105263157894736,0.4736842105263157,0.3982753880741994,0.8010175364379817,0.3633423835863953,0.4736842105263157,0.2830508474576271,1.0
18295,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1610,0,10,143,76,10,48,29,0.2763157894736842,0.65,0.7234446497680581,0.79326709139518,0.7967992499416648,1.0,0.1952222222222222,1.0
15783,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1631,0,10,143,76,10,48,28,0.1578947368421052,0.35,0.3273158432812848,0.79609678140916,0.3552471268841237,0.85,0.3168361581920905,1.0
54017,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1679,0,10,143,76,10,18,13,0.25,0.65,0.6831013704564415,0.7942918244852939,0.6952933691265734,0.8,0.3081111111111111,1.0
54017,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1645,0,10,143,76,10,18,13,0.2368421052631578,0.6,0.6214672918987887,0.7964572063296673,0.602073052936056,0.65,0.2797777777777778,1.0
15783,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1682,0,10,143,76,10,48,28,0.1842105263157894,0.45,0.4911395292954907,0.7913433431677559,0.5000092550208649,0.9,0.2914124293785311,1.0
20897,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1299,0,10,143,76,10,37,23,0.5263157894736842,0.6842105263157895,0.7283529860954397,0.7916791304182077,0.7531093716180076,0.8947368421052632,0.2233962264150943,1.0
20897,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1390,0,10,143,76,10,37,23,0.3684210526315789,0.6666666666666666,0.6261304426758761,0.7890367096298061,0.6227090991796874,1.0,0.2550943396226415,1.0
36082,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1565,0,10,143,76,10,38,24,0.3684210526315789,0.8947368421052632,0.9127487324494014,0.7978507475503924,0.9171761096072648,1.0,0.1508045977011494,1.0
20897,22222,10,20,False,5,0.5,stratified,zero,4,0.75,0.99,gpt,1333,0,10,143,76,10,37,23,0.4342105263157895,0.6470588235294118,0.7192424361002338,0.794669624135725,0.7916031056601991,1.0,0.1782389937106918,1.0
